file	vowel	point	time	F1	F2	variety	speaker	gender	repetition	type	count	element	target
M01-04-011-ua55	ua	target	0.341406857522717	867.892442433324	1217.22612251183	Xiamen	M1	Male	04	diphthong	2	offset	(u)a
M01-04-012-pO55	ɔ	5	0.148745639741221	592.980369733212	811.85759894026	Xiamen	M1	Male	04	monophthong	1	monophthong	ɔ
M01-04-013-O55	ɔ	5	0.194751436269844	589.823292142142	827.080325844634	Xiamen	M1	Male	04	monophthong	1	monophthong	ɔ
M01-04-014-po55	o	5	0.18370926054109	581.049938938066	1281.18502965492	Xiamen	M1	Male	04	monophthong	1	monophthong	o
M01-04-015-o55	o	5	0.203432009182563	557.088558761821	1454.57475797408	Xiamen	M1	Male	04	monophthong	1	monophthong	o
M01-04-016-pio55	io	target	0.0364195406050761	369.229222215089	2353.19441279932	Xiamen	M1	Male	04	diphthong	1	onset	i(o)
M01-04-016-pio55	io	target	0.379468116627083	625.838375322038	1351.78137791748	Xiamen	M1	Male	04	diphthong	2	offset	(i)o
M01-04-017-io55	io	target	0.0408462906110353	288.605616143641	2529.56808991919	Xiamen	M1	Male	04	diphthong	1	onset	i(o)
M01-04-017-io55	io	target	0.406686980431612	607.217012779552	1339.9242269628	Xiamen	M1	Male	04	diphthong	2	offset	(i)o
M01-04-018-pe55	e	5	0.198163197142156	605.520324349586	2194.94918687034	Xiamen	M1	Male	04	monophthong	1	monophthong	e
M01-04-019-e55	e	5	0.227820687879583	572.237302162652	2255.418368925	Xiamen	M1	Male	04	monophthong	1	monophthong	e
M01-04-020-pue55	ue	target	0.0626280446827991	492.583170397239	774.267776668649	Xiamen	M1	Male	04	diphthong	1	onset	u(e)
M01-04-020-pue55	ue	target	0.446936500690884	399.16816943758	2367.21850324905	Xiamen	M1	Male	04	diphthong	2	offset	(u)e
M01-04-021-ue55	ue	target	0.0760704773396474	402.650340152282	711.26522940252	Xiamen	M1	Male	04	diphthong	1	onset	u(e)
M01-04-021-ue55	ue	target	0.485177423114751	397.599461768996	2473.42515610453	Xiamen	M1	Male	04	diphthong	2	offset	(u)e
M01-04-022-piu55	iu	target	0.0989483670352696	281.413798556542	2558.80612125806	Xiamen	M1	Male	04	diphthong	1	onset	i(u)
M01-04-022-piu55	iu	target	0.430122493439029	367.341235881058	869.468493738763	Xiamen	M1	Male	04	diphthong	2	offset	(i)u
M01-04-023-iu55	iu	target	0.091838149677474	277.932262986844	2512.65603243963	Xiamen	M1	Male	04	diphthong	1	onset	i(u)
M01-04-023-iu55	iu	target	0.468507662122765	339.932215197182	774.062690816725	Xiamen	M1	Male	04	diphthong	2	offset	(i)u
M01-04-024-tui55	ui	target	0.0763373047894536	423.057507213275	888.35895106644	Xiamen	M1	Male	04	diphthong	1	onset	u(i)
M01-04-024-tui55	ui	target	0.397403027874508	293.061454394742	2575.11502616073	Xiamen	M1	Male	04	diphthong	2	offset	(u)i
M01-04-025-ui55	ui	target	0.0983378623889979	388.261034875193	682.978395016447	Xiamen	M1	Male	04	diphthong	1	onset	u(i)
M01-04-025-ui55	ui	target	0.446550621012335	298.440768589644	2576.22997174696	Xiamen	M1	Male	04	diphthong	2	offset	(u)i
M01-04-026-tai55	ai	target	0.102372851515876	943.793786988948	1494.50452563624	Xiamen	M1	Male	04	diphthong	1	onset	a(i)
M01-04-026-tai55	ai	target	0.353384783913364	428.494470867339	2404.85998860285	Xiamen	M1	Male	04	diphthong	2	offset	(a)i
M01-04-027-ai55	ai	target	0.0833283424879833	950.348019805096	1469.913591343	Xiamen	M1	Male	04	diphthong	1	onset	a(i)
M01-04-027-ai55	ai	target	0.42687342841642	374.815214644827	2655.54627549563	Xiamen	M1	Male	04	diphthong	2	offset	(a)i
M01-04-030-pau55	au	target	0.115161710340535	857.735526481806	1207.20784388568	Xiamen	M1	Male	04	diphthong	1	onset	a(u)
M01-04-030-pau55	au	target	0.431031982880339	388.496835023847	719.176019856086	Xiamen	M1	Male	04	diphthong	2	offset	(a)u
M01-04-031-au55	au	target	0.0994308072761193	868.123215453316	1234.02831352862	Xiamen	M1	Male	04	diphthong	1	onset	a(u)
M01-04-031-au55	au	target	0.461276466003317	439.753510573303	748.568267579231	Xiamen	M1	Male	04	diphthong	2	offset	(a)u
M01-05-001-pi55	i	5	0.162742452121886	268.73300060564	2629.18204522646	Xiamen	M1	Male	05	monophthong	1	monophthong	i
M01-05-002-i55	i	5	0.192546464111396	267.368371393561	2603.18481459172	Xiamen	M1	Male	05	monophthong	1	monophthong	i
M01-05-003-tu55	u	5	0.17575703340108	363.925381323944	767.435094106001	Xiamen	M1	Male	05	monophthong	1	monophthong	u
M01-05-004-u55	u	5	0.174970030463402	398.856997141395	765.621150844367	Xiamen	M1	Male	05	monophthong	1	monophthong	u
M01-05-005-pa55	a	5	0.163452244288718	972.876477904047	1244.86702723974	Xiamen	M1	Male	05	monophthong	1	monophthong	a
M01-05-006-a55	a	5	0.193461079992057	951.593064996952	1308.14128922735	Xiamen	M1	Male	05	monophthong	1	monophthong	a
M01-05-007-tia55	ia	target	0.044865249638685	394.750393841629	2437.48922375939	Xiamen	M1	Male	05	diphthong	1	onset	i(a)
M01-05-007-tia55	ia	target	0.334566575877051	961.470317361236	1457.23246997602	Xiamen	M1	Male	05	diphthong	2	offset	(i)a
M01-05-008-ia24	ia	target	0.0486442010736599	321.057511044868	2500.98052417181	Xiamen	M1	Male	05	diphthong	1	onset	i(a)
M01-05-008-ia24	ia	target	0.318669153972343	1008.26485825401	1439.11753462983	Xiamen	M1	Male	05	diphthong	2	offset	(i)a
M01-05-009-sua55	ua	target	0.073231036603174	519.113967765616	905.677050314471	Xiamen	M1	Male	05	diphthong	1	onset	u(a)
M01-05-009-sua55	ua	target	0.350156682339834	901.535235015954	1302.47409035979	Xiamen	M1	Male	05	diphthong	2	offset	(u)a
M01-05-010-kua55	ua	target	0.049949994777212	505.338700363181	786.970590369944	Xiamen	M1	Male	05	diphthong	1	onset	u(a)
M01-05-010-kua55	ua	target	0.332225546657736	887.939918324862	1222.15435824651	Xiamen	M1	Male	05	diphthong	2	offset	(u)a
M01-05-011-ua55	ua	target	0.0455442316852046	418.198720861757	782.499791555515	Xiamen	M1	Male	05	diphthong	1	onset	u(a)
M01-05-011-ua55	ua	target	0.344659050590738	909.200782539745	1269.19324330636	Xiamen	M1	Male	05	diphthong	2	offset	(u)a
M01-05-012-pO55	ɔ	5	0.182122237063194	573.443829582538	869.002335453332	Xiamen	M1	Male	05	monophthong	1	monophthong	ɔ
M01-05-013-O55	ɔ	5	0.193990756788008	627.003576421896	875.902921362657	Xiamen	M1	Male	05	monophthong	1	monophthong	ɔ
M01-05-014-po55	o	5	0.171216508419841	643.844705129893	1244.10506914954	Xiamen	M1	Male	05	monophthong	1	monophthong	o
M01-05-015-o55	o	5	0.200265496370086	571.831622760172	1433.33099042686	Xiamen	M1	Male	05	monophthong	1	monophthong	o
M01-05-016-pio55	io	target	0.05437794609253	385.368356199913	2260.54161457651	Xiamen	M1	Male	05	diphthong	1	onset	i(o)
M01-05-016-pio55	io	target	0.366109712877896	678.161699835981	1356.39113613044	Xiamen	M1	Male	05	diphthong	2	offset	(i)o
M01-05-017-io55	io	target	0.0685752435803172	273.951703896142	2536.58764985866	Xiamen	M1	Male	05	diphthong	1	onset	i(o)
M01-05-017-io55	io	target	0.429319549883278	562.083062655788	1305.79989613009	Xiamen	M1	Male	05	diphthong	2	offset	(i)o
M01-05-018-pe55	e	5	0.178550885307485	573.706757393141	2263.63231147065	Xiamen	M1	Male	05	monophthong	1	monophthong	e
M01-05-019-e55	e	5	0.185106240660941	470.920439941901	2404.93377534369	Xiamen	M1	Male	05	monophthong	1	monophthong	e
M01-05-020-pue55	ue	target	0.0632159970240582	452.389613592412	827.865302746813	Xiamen	M1	Male	05	diphthong	1	onset	u(e)
M01-05-020-pue55	ue	target	0.360424138855719	544.492285232343	2181.59620589851	Xiamen	M1	Male	05	diphthong	2	offset	(u)e
M01-05-021-ue55	ue	target	0.0780157769801151	427.925586386142	764.321551057907	Xiamen	M1	Male	05	diphthong	1	onset	u(e)
M01-05-021-ue55	ue	target	0.370755126553553	498.075744409268	2275.84154912172	Xiamen	M1	Male	05	diphthong	2	offset	(u)e
M01-05-022-piu55	iu	target	0.0604459728751414	301.412509626285	2457.96292573204	Xiamen	M1	Male	05	diphthong	1	onset	i(u)
M01-05-022-piu55	iu	target	0.347781805102001	341.010889892868	875.442123411565	Xiamen	M1	Male	05	diphthong	2	offset	(i)u
M01-05-023-iu55	iu	target	0.0603650788067631	285.875034989262	2498.87283506292	Xiamen	M1	Male	05	diphthong	1	onset	i(u)
M01-05-023-iu55	iu	target	0.411435668709254	367.031735304999	851.121543819395	Xiamen	M1	Male	05	diphthong	2	offset	(i)u
M01-05-024-tui55	ui	target	0.0860058413202199	423.467442118747	869.70124260004	Xiamen	M1	Male	05	diphthong	1	onset	u(i)
M01-05-024-tui55	ui	target	0.326149446925599	352.073464564869	2477.44404915913	Xiamen	M1	Male	05	diphthong	2	offset	(u)i
M01-05-025-ui55	ui	target	0.0908986108604503	423.734446212138	759.877211274251	Xiamen	M1	Male	05	diphthong	1	onset	u(i)
M01-05-025-ui55	ui	target	0.319611244638357	298.445341914099	2513.41549869547	Xiamen	M1	Male	05	diphthong	2	offset	(u)i
M01-05-026-tai55	ai	target	0.0984509876544902	924.488967971035	1486.3106166937	Xiamen	M1	Male	05	diphthong	1	onset	a(i)
M01-05-026-tai55	ai	target	0.365963336581549	394.289317346581	2441.77161613629	Xiamen	M1	Male	05	diphthong	2	offset	(a)i
M01-05-027-ai55	ai	target	0.0986068766914567	931.180988623968	1382.40862331145	Xiamen	M1	Male	05	diphthong	1	onset	a(i)
M01-05-027-ai55	ai	target	0.391246639775779	355.031192774489	2548.62766039573	Xiamen	M1	Male	05	diphthong	2	offset	(a)i
M01-05-030-pau55	au	target	0.101013472989053	850.809206745082	1172.3606733369	Xiamen	M1	Male	05	diphthong	1	onset	a(u)
M01-05-030-pau55	au	target	0.375994593903698	467.463430411659	750.76124732661	Xiamen	M1	Male	05	diphthong	2	offset	(a)u
M01-05-031-au55	au	target	0.0808279279422666	898.511992762698	1210.6198521804	Xiamen	M1	Male	05	diphthong	1	onset	a(u)
M01-05-031-au55	au	target	0.411067520800852	NA	NA	Xiamen	M1	Male	05	diphthong	2	offset	(a)u
M02-01-001-pi55	i	5	0.153309588140699	268.819422048749	2050.20362668201	Xiamen	M2	Male	01	monophthong	1	monophthong	i
M02-01-002-i55	i	5	0.177230319554726	260.711639479526	2226.84105645525	Xiamen	M2	Male	01	monophthong	1	monophthong	i
M02-01-003-tu55	u	5	0.205895404123213	351.101376370654	674.50435618849	Xiamen	M2	Male	01	monophthong	1	monophthong	u
M02-01-004-u55	u	5	0.253221607286447	339.764073780752	679.611995051564	Xiamen	M2	Male	01	monophthong	1	monophthong	u
M02-01-005-pa55	a	5	0.220878909445265	757.463889309681	1163.95994059787	Xiamen	M2	Male	01	monophthong	1	monophthong	a
M02-01-006-a55	a	5	0.187572540398491	805.836297979415	1174.99940006446	Xiamen	M2	Male	01	monophthong	1	monophthong	a
M02-01-007-tia55	ia	target	0.062972203187108	349.372612035286	2152.7160019143	Xiamen	M2	Male	01	diphthong	1	onset	i(a)
M02-01-007-tia55	ia	target	0.407887910137606	801.782638117931	1215.00669119267	Xiamen	M2	Male	01	diphthong	2	offset	(i)a
M02-01-008-ia24	ia	target	0.0320628941030932	232.755333294502	2047.84586152927	Xiamen	M2	Male	01	diphthong	1	onset	i(a)
M02-01-008-ia24	ia	target	0.330754065484539	875.027620843724	1230.422815114	Xiamen	M2	Male	01	diphthong	2	offset	(i)a
M02-01-009-sua55	ua	target	0.0561057107685365	491.55547651776	862.574071933969	Xiamen	M2	Male	01	diphthong	1	onset	u(a)
M02-01-009-sua55	ua	target	0.365654459836324	778.246964809117	1129.87090336606	Xiamen	M2	Male	01	diphthong	2	offset	(u)a
M02-01-010-kua55	ua	target	0.0271766170200978	464.149327489585	722.228528131902	Xiamen	M2	Male	01	diphthong	1	onset	u(a)
M02-01-010-kua55	ua	target	0.391287607785314	778.788597979621	1076.53145726738	Xiamen	M2	Male	01	diphthong	2	offset	(u)a
M02-01-011-ua55	ua	target	0.035949592271583	441.956476788132	640.085901295449	Xiamen	M2	Male	01	diphthong	1	onset	u(a)
M02-01-011-ua55	ua	target	0.352340501084425	797.284936344977	1117.07869386391	Xiamen	M2	Male	01	diphthong	2	offset	(u)a
M02-01-012-pO55	ɔ	5	0.24348743296598	636.08684860296	925.109177661089	Xiamen	M2	Male	01	monophthong	1	monophthong	ɔ
M02-01-013-O55	ɔ	5	0.267737456413519	627.104671510776	917.123857626142	Xiamen	M2	Male	01	monophthong	1	monophthong	ɔ
M02-01-014-po55	o	5	0.270827392295644	575.024015203869	1076.76502515914	Xiamen	M2	Male	01	monophthong	1	monophthong	o
M02-01-015-o55	o	5	0.266794588128791	584.616981581078	1084.61193580996	Xiamen	M2	Male	01	monophthong	1	monophthong	o
M02-01-016-pio55	io	target	0.0566447061020736	369.879368089069	1919.53525843485	Xiamen	M2	Male	01	diphthong	1	onset	i(o)
M02-01-016-pio55	io	target	0.478251887428943	606.210963314774	1056.33676454516	Xiamen	M2	Male	01	diphthong	2	offset	(i)o
M02-01-017-io55	io	target	0.0491095858186084	258.403434883832	2033.67767025031	Xiamen	M2	Male	01	diphthong	1	onset	i(o)
M02-01-017-io55	io	target	0.449964920008427	609.319020793397	1061.09333260732	Xiamen	M2	Male	01	diphthong	2	offset	(i)o
M02-01-018-pe55	e	5	0.264072516742911	680.424596631826	1734.45379486065	Xiamen	M2	Male	01	monophthong	1	monophthong	e
M02-01-019-e55	e	5	0.270683270666102	690.272225776912	1691.05735044707	Xiamen	M2	Male	01	monophthong	1	monophthong	e
M02-01-020-pue55	ue	target	0.0528700223010821	432.102953018756	733.357912021001	Xiamen	M2	Male	01	diphthong	1	onset	u(e)
M02-01-020-pue55	ue	target	0.476654754255497	659.637646444572	1519.61150792601	Xiamen	M2	Male	01	diphthong	2	offset	(u)e
M02-01-021-ue55	ue	target	0.0272800049241049	390.364117238864	675.145440533632	Xiamen	M2	Male	01	diphthong	1	onset	u(e)
M02-01-021-ue55	ue	target	0.457464697958065	664.922423319209	1622.27202632953	Xiamen	M2	Male	01	diphthong	2	offset	(u)e
M02-01-022-piu55	iu	target	0.0840002509052573	371.003198914223	1877.42522130859	Xiamen	M2	Male	01	diphthong	1	onset	i(u)
M02-01-022-piu55	iu	target	0.562401156818987	384.626153143027	787.005705554369	Xiamen	M2	Male	01	diphthong	2	offset	(i)u
M02-01-023-iu55	iu	target	0.0697191985903457	296.674781907639	1981.11123932372	Xiamen	M2	Male	01	diphthong	1	onset	i(u)
M02-01-023-iu55	iu	target	0.646666666666667	409.265644310369	809.229725195025	Xiamen	M2	Male	01	diphthong	2	offset	(i)u
M02-01-024-tui55	ui	target	0.0830888721154386	436.585403061226	776.444119249787	Xiamen	M2	Male	01	diphthong	1	onset	u(i)
M02-01-024-tui55	ui	target	0.572141710696974	372.01227383459	1946.64373570497	Xiamen	M2	Male	01	diphthong	2	offset	(u)i
M02-01-025-ui55	ui	target	0.0410931758020563	382.902778002272	681.550703592738	Xiamen	M2	Male	01	diphthong	1	onset	u(i)
M02-01-025-ui55	ui	target	0.547286386818296	359.63241819595	1991.66938495712	Xiamen	M2	Male	01	diphthong	2	offset	(u)i
M02-01-026-tai55	ai	target	0.189890704335292	830.573772271346	1164.25739974606	Xiamen	M2	Male	01	diphthong	1	onset	a(i)
M02-01-026-tai55	ai	target	0.613556721823326	462.110740080801	2010.35679851559	Xiamen	M2	Male	01	diphthong	2	offset	(a)i
M02-01-027-ai55	ai	target	0.248838875547146	756.00377085081	1111.33429825949	Xiamen	M2	Male	01	diphthong	1	onset	a(i)
M02-01-027-ai55	ai	target	0.636953241139336	NA	NA	Xiamen	M2	Male	01	diphthong	2	offset	(a)i
M02-01-030-pau55	au	target	0.114333333333333	844.975338164679	1105.40481565154	Xiamen	M2	Male	01	diphthong	1	onset	a(u)
M02-01-030-pau55	au	target	0.625039885014373	504.633924194362	679.124409876937	Xiamen	M2	Male	01	diphthong	2	offset	(a)u
M02-01-031-au55	au	target	0.105333333333333	792.165664302132	1101.22736977022	Xiamen	M2	Male	01	diphthong	1	onset	a(u)
M02-01-031-au55	au	target	0.551808930490038	531.071529610782	801.389020623885	Xiamen	M2	Male	01	diphthong	2	offset	(a)u
M02-02-001-pi55	i	5	0.225584259072555	323.177577697831	2184.53928688561	Xiamen	M2	Male	02	monophthong	1	monophthong	i
M02-02-002-i55	i	5	0.277036129609536	269.432242708828	2259.02270876743	Xiamen	M2	Male	02	monophthong	1	monophthong	i
M02-02-003-tu55	u	5	0.31366695124435	373.645723153603	718.121946732031	Xiamen	M2	Male	02	monophthong	1	monophthong	u
M02-02-004-u55	u	5	0.283983795065507	363.12412378472	673.824268312999	Xiamen	M2	Male	02	monophthong	1	monophthong	u
M02-02-005-pa55	a	5	0.268301232608051	848.332414933068	1168.86913443406	Xiamen	M2	Male	02	monophthong	1	monophthong	a
M02-02-006-a55	a	5	0.229938239985424	826.340238007893	1152.00359085091	Xiamen	M2	Male	02	monophthong	1	monophthong	a
M02-02-007-tia55	ia	target	0.0588369241740763	368.621163005314	2200.51042671245	Xiamen	M2	Male	02	diphthong	1	onset	i(a)
M02-02-007-tia55	ia	target	0.470890310155571	854.526641598915	1287.05622804901	Xiamen	M2	Male	02	diphthong	2	offset	(i)a
M02-02-008-ia24	ia	target	0.0379314382197102	248.10080296755	2196.40168933161	Xiamen	M2	Male	02	diphthong	1	onset	i(a)
M02-02-008-ia24	ia	target	0.353082630686349	912.84609386726	1264.43603154737	Xiamen	M2	Male	02	diphthong	2	offset	(i)a
M02-02-009-sua55	ua	target	0.0586266316108084	491.445646850729	858.950176340646	Xiamen	M2	Male	02	diphthong	1	onset	u(a)
M02-02-009-sua55	ua	target	0.355583265639469	796.407683326877	1139.92766780858	Xiamen	M2	Male	02	diphthong	2	offset	(u)a
M02-02-010-kua55	ua	target	0.0652762962973419	527.466616778564	842.800873003088	Xiamen	M2	Male	02	diphthong	1	onset	u(a)
M02-02-010-kua55	ua	target	0.372340658435401	800.972195371933	1155.9275836449	Xiamen	M2	Male	02	diphthong	2	offset	(u)a
M02-02-011-ua55	ua	target	0.040887580035675	481.787919301709	734.280133716323	Xiamen	M2	Male	02	diphthong	1	onset	u(a)
M02-02-011-ua55	ua	target	0.433105477414928	834.15387795743	1153.31913992657	Xiamen	M2	Male	02	diphthong	2	offset	(u)a
M02-02-012-pO55	ɔ	5	0.228758139901005	655.771483882592	903.441131817907	Xiamen	M2	Male	02	monophthong	1	monophthong	ɔ
M02-02-013-O55	ɔ	5	0.23026892976066	623.272541631118	912.45882465701	Xiamen	M2	Male	02	monophthong	1	monophthong	ɔ
M02-02-014-po55	o	5	0.265788589424991	622.285458511289	1109.81327240696	Xiamen	M2	Male	02	monophthong	1	monophthong	o
M02-02-015-o55	o	5	0.282389996886592	590.392652489251	1118.5794048742	Xiamen	M2	Male	02	monophthong	1	monophthong	o
M02-02-016-pio55	io	target	0.0622340243851294	359.517516884208	2065.24115957936	Xiamen	M2	Male	02	diphthong	1	onset	i(o)
M02-02-016-pio55	io	target	0.504401732762153	611.464857646479	1076.4993210777	Xiamen	M2	Male	02	diphthong	2	offset	(i)o
M02-02-017-io55	io	target	0.0464386102099722	271.37406631587	2037.79877908833	Xiamen	M2	Male	02	diphthong	1	onset	i(o)
M02-02-017-io55	io	target	0.494183930747836	632.73750524338	1027.81136896466	Xiamen	M2	Male	02	diphthong	2	offset	(i)o
M02-02-018-pe55	e	5	0.280654034734005	649.592789805391	1729.42673837803	Xiamen	M2	Male	02	monophthong	1	monophthong	e
M02-02-019-e55	e	5	0.259957125357637	657.569267340839	1727.69003423446	Xiamen	M2	Male	02	monophthong	1	monophthong	e
M02-02-020-pue55	ue	target	0.102629213496319	486.029098522646	770.332810239002	Xiamen	M2	Male	02	diphthong	1	onset	u(e)
M02-02-020-pue55	ue	target	0.598333333333333	636.158707208294	1614.49562728952	Xiamen	M2	Male	02	diphthong	2	offset	(u)e
M02-02-021-ue55	ue	target	0.0421402350769129	386.652727711393	684.231934973583	Xiamen	M2	Male	02	diphthong	1	onset	u(e)
M02-02-021-ue55	ue	target	0.56	651.483906245867	1698.30438126533	Xiamen	M2	Male	02	diphthong	2	offset	(u)e
M02-02-022-piu55	iu	target	0.0957103387504624	389.743188060506	1954.47974574851	Xiamen	M2	Male	02	diphthong	1	onset	i(u)
M02-02-022-piu55	iu	target	0.591666666666667	439.334730996508	870.37946339715	Xiamen	M2	Male	02	diphthong	2	offset	(i)u
M02-02-023-iu55	iu	target	0.0652011070053261	343.973996369532	2054.11780397326	Xiamen	M2	Male	02	diphthong	1	onset	i(u)
M02-02-023-iu55	iu	target	0.707623778969568	467.618544120609	894.688360641259	Xiamen	M2	Male	02	diphthong	2	offset	(i)u
M02-02-024-tui55	ui	target	0.126929084385512	472.186295376998	768.624468914798	Xiamen	M2	Male	02	diphthong	1	onset	u(i)
M02-02-024-tui55	ui	target	0.600070506002587	377.511099362269	1875.36601645919	Xiamen	M2	Male	02	diphthong	2	offset	(u)i
